zpid,streetAddress,zipcode,city,state,latitude,longitude,price,bathrooms,bedrooms,livingArea,homeType,homeStatus,daysOnZillow,isFeatured,shouldHighlight,zestimate,rentZestimate,listing_sub_type,isUnmappable,isPreforeclosureAuction,homeStatusForHDP,priceForHDP,isNonOwnerOccupied,isPremierBuilder,isZillowOwned,currency,country,taxAssessedValue,lotAreaValue,lotAreaUnit,datePriceChanged,priceReduction,priceChange,unit,openHouse,open_house_info,newConstructionType,videoCount
1761077,4529 Chowen Ave S,55410,Minneapolis,MN,44.920357,-93.32508,435000,1,1,632,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,1599900,8019,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,435000,TRUE,FALSE,FALSE,USD,USA,334000,7405.2,sqft,,,,,,,,
1839202,2325 James Ave N,55411,Minneapolis,MN,45.00291,-93.304085,50000,2,4,1550,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,183400,1999,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,50000,TRUE,FALSE,FALSE,USD,USA,92000,5662.8,sqft,,,,,,,,
1991133,3523 Cedar Lake Ave,55416,Minneapolis,MN,44.95317,-93.32407,995000,2,3,2921,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,1095000,5488,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,995000,TRUE,FALSE,FALSE,USD,USA,808000,0.15,sqft,1.66807E+12,"$100,000 (Nov 10)",-100000,,,,,
82640511,100 3rd Ave S UNIT 1704,55401,Minneapolis,MN,44.981926,-93.26265,449900,2,2,1202,CONDO,FOR_SALE,-1,FALSE,FALSE,542900,2333,{'is_bankOwned': True},FALSE,FALSE,FOR_SALE,449900,TRUE,FALSE,FALSE,USD,USA,599000,0.94,acres,,,,Unit 1704,,,,
2009543,2325 Pleasant Ave,55404,Minneapolis,MN,44.9593,-93.282555,699000,5,12,4824,MULTI_FAMILY,FOR_SALE,-1,FALSE,FALSE,785800,3940,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,699000,TRUE,FALSE,FALSE,USD,USA,842000,7840.8,sqft,1.66902E+12,"$96,000 (Nov 21)",-96000,,,,,
1976914,3613 26th St E,55406,Minneapolis,MN,44.955303,-93.21972,374900,2,4,1728,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,452600,2100,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,374900,TRUE,FALSE,FALSE,USD,USA,365000,4791.6,sqft,1.66859E+12,"$25,000 (Nov 16)",-25000,,,,,
1718892,4322 Girard Ave N,55412,Minneapolis,MN,45.034027,-93.296684,169900,2,4,1948,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,241200,2232,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,169900,TRUE,FALSE,FALSE,USD,USA,191000,0.12,sqft,1.66824E+12,"$20,000 (Nov 12)",-20000,,,,,
1821319,1414 4th St NE,55413,Minneapolis,MN,45.002506,-93.26201,169900,2,2,1709,MULTI_FAMILY,FOR_SALE,-1,FALSE,FALSE,229000,1800,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,169900,TRUE,FALSE,FALSE,USD,USA,239000,8276.4,sqft,1.66962E+12,"$30,000 (Nov 28)",-30000,,,,,
1782250,4203 Blaisdell Ave,55409,Minneapolis,MN,44.926605,-93.27886,374900,2,3,1806,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,431700,2100,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,374900,TRUE,FALSE,FALSE,USD,USA,347000,5227.2,sqft,1.66876E+12,"$18,000 (Nov 18)",-18000,,,,,
1848941,5045 Thomas Ave S,55410,Minneapolis,MN,44.91106,-93.31341,499900,2,4,1698,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,551000,2295,"{'is_openHouse': True, 'is_FSBA': True}",FALSE,FALSE,FOR_SALE,499900,TRUE,FALSE,FALSE,USD,USA,431000,5227.2,sqft,1.66954E+12,"$25,000 (Nov 27)",-25000,,Sat. 10:30am-12:30pm,"{'open_house_showing': [{'open_house_start': 1670092200000, 'open_house_end': 1670099400000}]}",,
2009545,2321 Pleasant Ave,55404,Minneapolis,MN,44.95944,-93.282555,599000,3,8,4264,MULTI_FAMILY,FOR_SALE,-1,FALSE,FALSE,650000,4500,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,599000,TRUE,FALSE,FALSE,USD,USA,567000,6969.6,sqft,1.66902E+12,"$51,000 (Nov 21)",-51000,,,,,
1847160,4846 Thomas Ave S,55410,Minneapolis,MN,44.914684,-93.31415,1125000,2,5,3709,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,1174100,5853,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,1125000,TRUE,FALSE,FALSE,USD,USA,1010500,9147.6,sqft,1.6634E+12,"$50,000 (Sep 17)",-50000,,,,,
1991115,2713 France Ave S,55416,Minneapolis,MN,44.95311,-93.32838,599900,3,4,2410,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,640800,2796,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,599900,TRUE,FALSE,FALSE,USD,USA,568000,6534,sqft,1.66685E+12,"$50,000 (Oct 27)",-50000,,,,,
88846786,3512 Bryant Ave S APT 206,55408,Minneapolis,MN,44.938953,-93.29111,64900,1,0,410,CONDO,FOR_SALE,-1,FALSE,FALSE,104700,932,{'is_bankOwned': True},FALSE,FALSE,FOR_SALE,64900,TRUE,FALSE,FALSE,USD,USA,86000,0.25,acres,,,,Apt 206,,,,
1791840,4332 10th Ave S,55407,Minneapolis,MN,44.924053,-93.26038,260000,2,3,1080,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,296400,1900,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,260000,TRUE,FALSE,FALSE,USD,USA,249000,5227.2,sqft,,,,,,,,
1849413,5218 Washburn Ave S,55410,Minneapolis,MN,44.908173,-93.317924,530000,3,4,2096,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,565100,2629,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,530000,TRUE,FALSE,FALSE,USD,USA,457500,0.14,sqft,1.66495E+12,"$35,000 (Oct 5)",-35000,,,,,
1711305,612 32nd St W,55408,Minneapolis,MN,44.9449,-93.28756,296900,3,5,2065,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,328100,2695,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,296900,TRUE,FALSE,FALSE,USD,USA,341000,1742.4,sqft,1.66495E+12,"$3,000 (Oct 5)",-3000,,,,,
61624273,700 S 2nd St #W70,55401,Minneapolis,MN,44.97905,-93.25751,2295000,3,3,3290,CONDO,FOR_SALE,-1,FALSE,FALSE,2326000,11965,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,2295000,TRUE,FALSE,FALSE,USD,USA,1923000,1.54,acres,1.66305E+12,"$100,000 (Sep 13)",-100000,# W70,,,,
1959699,256 Thomas Ave S,55405,Minneapolis,MN,44.973705,-93.31381,299900,2,3,1493,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,327900,1996,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,299900,TRUE,FALSE,FALSE,USD,USA,382000,6098.4,sqft,1.66608E+12,"$25,100 (Oct 18)",-25100,,,,,
1905004,27 54th St E,55419,Minneapolis,MN,44.904797,-93.27717,199900,1,2,755,TOWNHOUSE,FOR_SALE,-1,FALSE,FALSE,226100,1399,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,199900,TRUE,FALSE,FALSE,USD,USA,194000,,,1.66694E+12,"$25,100 (Oct 28)",-25100,,,,,
67875121,2747 Dupont Ave S APT 303,55408,Minneapolis,MN,44.95217,-93.29293,106995,1,1,568,CONDO,FOR_SALE,-1,FALSE,FALSE,132200,1116,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,106995,TRUE,FALSE,FALSE,USD,USA,116000,0.12,sqft,,,,Apt 303,,,,
1713164,2943 Grand St NE,55418,Minneapolis,MN,45.021866,-93.26999,374900,2,3,2059,MULTI_FAMILY,FOR_SALE,-1,FALSE,FALSE,400000,2199,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,374900,TRUE,FALSE,FALSE,USD,USA,288000,5227.2,sqft,1.6691E+12,"$25,000 (Nov 22)",-25000,,,,,
1860054,4621 34th Ave S,55406,Minneapolis,MN,44.918987,-93.22256,350000,2,3,1931,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,375000,2110,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,350000,TRUE,FALSE,FALSE,USD,USA,335000,4791.6,sqft,,,,,,,,
1761100,4408 Xerxes Ave S,55410,Minneapolis,MN,44.92293,-93.319275,425000,2,3,1750,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,449800,2199,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,425000,TRUE,FALSE,FALSE,USD,USA,415000,6098.4,sqft,1.66703E+12,"$10,000 (Oct 29)",-10000,,,,,
1737848,3552 40th Ave S,55406,Minneapolis,MN,44.93799,-93.215675,299900,1,3,1170,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,324400,1900,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,299900,TRUE,FALSE,FALSE,USD,USA,282000,5227.2,sqft,1.66694E+12,"$20,000 (Oct 28)",-20000,,,,,
1711972,611 37th St W,55409,Minneapolis,MN,44.935772,-93.28729,455309,2,4,1780,MULTI_FAMILY,FOR_SALE,-1,FALSE,FALSE,479300,2100,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,455309,TRUE,FALSE,FALSE,USD,USA,448500,4356,sqft,1.66798E+12,"$14,000 (Nov 9)",-14000,,,,,
1760518,4117 Chowen Ave S,55410,Minneapolis,MN,44.928154,-93.324875,725000,3,4,3580,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,747300,2499,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,725000,TRUE,FALSE,FALSE,USD,USA,432000,5227.2,sqft,1.66962E+12,"$25,000 (Nov 28)",-25000,,,,,
1774739,2942 Colfax Ave N,55411,Minneapolis,MN,45.010777,-93.29143,174900,1,3,1394,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,195100,1699,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,174900,TRUE,FALSE,FALSE,USD,USA,162000,5227.2,sqft,1.6691E+12,"$10,000 (Nov 22)",-10000,,,,,
1728663,3610 Xerxes Ave N,55412,Minneapolis,MN,45.020847,-93.31807,329900,1,3,1531,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,349700,1224,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,329900,TRUE,FALSE,FALSE,USD,USA,233000,5227.2,sqft,1.66876E+12,"$20,100 (Nov 18)",-20100,,,,,
1950614,2137 Mount View Ave,55405,Minneapolis,MN,44.9715,-93.30776,499900,3,3,1974,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,517900,2400,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,499900,TRUE,FALSE,FALSE,USD,USA,309000,6534,sqft,1.66841E+12,"$20,100 (Nov 14)",-20100,,,,,
67876143,2401 16th Ave S,55404,Minneapolis,MN,44.9589,-93.2509,219000,3,3,1678,TOWNHOUSE,FOR_SALE,-1,FALSE,FALSE,234100,2350,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,219000,TRUE,FALSE,FALSE,USD,USA,204000,871.2,sqft,1.66945E+12,"$20,000 (Nov 26)",-20000,,,,,
1790930,3836 Elliot Ave,55407,Minneapolis,MN,44.932953,-93.26158,299900,2,3,1320,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,314000,1800,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,299900,TRUE,FALSE,FALSE,USD,USA,249000,5227.2,sqft,,,,,,,,
1808522,4701 Girard Ave N,55430,Minneapolis,MN,45.040432,-93.29818,245000,2,2,1489,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,259001,1697,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,245000,TRUE,FALSE,FALSE,USD,USA,175000,0.14,sqft,1.66936E+12,"$14,000 (Nov 25)",-14000,,,,,
1693972,3133 29th Ave S,55406,Minneapolis,MN,44.945755,-93.229546,154900,1,1,1600,MULTI_FAMILY,FOR_SALE,-1,FALSE,FALSE,168400,2094,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,154900,TRUE,FALSE,FALSE,USD,USA,247000,7405.2,sqft,1.66962E+12,"$15,100 (Nov 28)",-15100,,,,,
1991359,3141 Dean Ct APT 308,55416,Minneapolis,MN,44.950798,-93.31986,410000,3,2,1880,CONDO,FOR_SALE,-1,FALSE,FALSE,422500,2949,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,410000,TRUE,FALSE,FALSE,USD,USA,434000,,,,,,Apt 308,,,,
1747855,4049 42nd Ave S,55406,Minneapolis,MN,44.92918,-93.21239,416000,2,4,2327,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,428300,2394,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,416000,TRUE,FALSE,FALSE,USD,USA,381000,5227.2,sqft,1.66919E+12,"$19,000 (Nov 23)",-19000,,,,,
1781658,3858 Garfield Ave,55409,Minneapolis,MN,44.932392,-93.28731,449900,3,4,2020,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,461300,2575,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,449900,TRUE,FALSE,FALSE,USD,USA,474000,4791.6,sqft,1.66859E+12,"$25,100 (Nov 16)",-25100,,,,,
1773331,3415 Morgan Ave N,55412,Minneapolis,MN,45.017292,-93.30482,125000,1,3,1090,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,135000,1634,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,125000,TRUE,FALSE,FALSE,USD,USA,112000,4791.6,sqft,1.66798E+12,"$10,000 (Nov 9)",-10000,,,,,
1696558,1414 37th Ave NE,55421,Minneapolis,MN,45.035416,-93.23874,339000,2,4,1751,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,349000,2199,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,339000,TRUE,FALSE,FALSE,USD,USA,273000,6534,sqft,1.66859E+12,"$10,000 (Nov 16)",-10000,,,,,
1717234,3140 Dupont Ave S,55408,Minneapolis,MN,44.94514,-93.29358,359000,1,3,2120,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,369000,1900,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,359000,TRUE,FALSE,FALSE,USD,USA,323000,6098.4,sqft,1.66859E+12,"$10,000 (Nov 16)",-10000,,,,,
88845449,1820 1st Ave S APT 208,55403,Minneapolis,MN,44.96442,-93.27696,85000,1,1,600,CONDO,FOR_SALE,-1,FALSE,FALSE,94000,999,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,85000,TRUE,FALSE,FALSE,USD,USA,112000,0,sqft,1.66884E+12,"$4,000 (Nov 19)",-4000,Apt 208,,,,
1959596,253 Sheridan Ave S,55405,Minneapolis,MN,44.9738,-93.31182,799900,4,5,3345,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,808900,4114,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,799900,TRUE,FALSE,FALSE,USD,USA,627500,4791.6,sqft,1.66625E+12,"$30,100 (Oct 20)",-30100,,,,,
67878017,1535 24th St E,55404,Minneapolis,MN,44.95895,-93.251595,264900,3,3,1801,TOWNHOUSE,FOR_SALE,-1,FALSE,FALSE,273700,2937,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,264900,TRUE,FALSE,FALSE,USD,USA,210500,0,sqft,1.66962E+12,"$10,000 (Nov 28)",-10000,,,,,
1793704,2312 3rd St NE,55418,Minneapolis,MN,45.011623,-93.26508,289900,1,2,1485,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,298600,1800,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,289900,TRUE,FALSE,FALSE,USD,USA,270000,7405.2,sqft,1.66936E+12,"$9,000 (Nov 25)",-9000,,,,,
1911403,5440 11th Ave S,55417,Minneapolis,MN,44.903854,-93.25923,509900,3,5,2170,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,516000,2499,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,509900,TRUE,FALSE,FALSE,USD,USA,406000,6250,sqft,,,,,,,,
1944210,400 Groveland Ave APT 2112,55403,Minneapolis,MN,44.96616,-93.28525,275000,2,3,1768,CONDO,FOR_SALE,-1,FALSE,FALSE,280200,2094,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,275000,TRUE,FALSE,FALSE,USD,USA,307000,,,,,,Apt 2112,,,,
1818733,4901 16th Ave S,55417,Minneapolis,MN,44.914124,-93.250786,600000,3,3,2342,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,605100,2292,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,600000,TRUE,FALSE,FALSE,USD,USA,421000,5227.2,sqft,,,,,,,,
1696973,3301 Taylor St NE,55418,Minneapolis,MN,45.027767,-93.24314,289900,1,3,1584,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,294900,1950,"{'is_openHouse': True, 'is_FSBA': True}",FALSE,FALSE,FOR_SALE,289900,TRUE,FALSE,FALSE,USD,USA,256000,4791.6,sqft,1.66513E+12,"$5,000 (Oct 7)",-5000,,Thu. 4-6pm,"{'open_house_showing': [{'open_house_start': 1669939200000, 'open_house_end': 1669946400000}]}",,
1920943,1095 18th Ave SE,55414,Minneapolis,MN,44.990643,-93.227325,349900,3,5,2014,MULTI_FAMILY,FOR_SALE,-1,FALSE,FALSE,354700,2195,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,349900,TRUE,FALSE,FALSE,USD,USA,277000,5227.2,sqft,,,,,,,,
1819932,5341 Chicago Ave,55417,Minneapolis,MN,44.90575,-93.262245,449900,2,7,2820,MULTI_FAMILY,FOR_SALE,-1,FALSE,FALSE,454700,2949,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,449900,TRUE,FALSE,FALSE,USD,USA,357000,5227.2,sqft,,,,,,,,
1838267,5246 Girard Ave S,55419,Minneapolis,MN,44.907158,-93.297554,450000,2,2,1070,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,454600,1794,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,450000,TRUE,FALSE,FALSE,USD,USA,324000,0.12,sqft,,,,,,,,
2010268,2610 Garfield Ave APT 307,55408,Minneapolis,MN,44.955185,-93.28712,129900,1,1,628,CONDO,FOR_SALE,-1,FALSE,FALSE,134500,1049,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,129900,TRUE,FALSE,FALSE,USD,USA,129000,0.49,acres,,,,Apt 307,,,,
1828828,4904 Stevens Ave,55419,Minneapolis,MN,44.91395,-93.27581,550000,3,4,2288,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,553800,2625,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,550000,TRUE,FALSE,FALSE,USD,USA,401000,6534,sqft,,,,,,,,
1791104,3945 Portland Ave,55407,Minneapolis,MN,44.93095,-93.26712,267500,2,5,2002,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,270900,2400,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,267500,TRUE,FALSE,FALSE,USD,USA,165000,4791.6,sqft,1.66884E+12,"$7,500 (Nov 19)",-7500,,,,,
1927806,1920 S 1st St APT 1202,55454,Minneapolis,MN,44.975697,-93.24527,184900,2,2,1110,CONDO,FOR_SALE,-1,FALSE,FALSE,186800,1746,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,184900,TRUE,FALSE,FALSE,USD,USA,205500,1.08,acres,1.66495E+12,"$5,100 (Oct 5)",-5100,Apt 1202,,,,
1876139,911 Weeks Ave SE,55414,Minneapolis,MN,44.98678,-93.21776,239900,1,2,793,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,241400,1424,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,239900,TRUE,FALSE,FALSE,USD,USA,198000,5227.2,sqft,,,,,,,,
1749103,4253 41st Ave S,55406,Minneapolis,MN,44.92543,-93.21367,299900,2,3,1901,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,300900,1900,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,299900,TRUE,FALSE,FALSE,USD,USA,242500,5227.2,sqft,,,,,,,,
1897897,700 Elwood Ave N,55411,Minneapolis,MN,44.985775,-93.300125,219900,3,4,1738,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,220600,2269,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,219900,TRUE,FALSE,FALSE,USD,USA,205000,7840.8,sqft,1.6621E+12,"$20,000 (Sep 2)",-20000,,,,,
1846812,5304 48th Ave S,55417,Minneapolis,MN,44.906944,-93.20537,269900,1,5,1209,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,270500,1900,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,269900,TRUE,FALSE,FALSE,USD,USA,236000,5120,sqft,1.66859E+12,"$5,000 (Nov 16)",-5000,,,,,
67871679,3502 25th St E,55406,Minneapolis,MN,44.957573,-93.220634,599999,4,3,3350,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,600400,3893,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,599999,TRUE,FALSE,FALSE,USD,USA,545000,0.1,sqft,,,,,,,,
1896032,5520 Newton Ave S,55419,Minneapolis,MN,44.902496,-93.30646,420000,2,3,2021,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,420400,1995,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,420000,TRUE,FALSE,FALSE,USD,USA,370000,6534,sqft,,,,,,,,
1847195,4908 Thomas Ave S,55410,Minneapolis,MN,44.91387,-93.31415,525000,2,3,2557,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,525300,2199,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,525000,TRUE,FALSE,FALSE,USD,USA,640000,5227.2,sqft,1.66625E+12,"$50,000 (Oct 20)",-50000,,,,,
