zpid,streetAddress,zipcode,city,state,latitude,longitude,price,bathrooms,bedrooms,livingArea,homeType,homeStatus,daysOnZillow,isFeatured,shouldHighlight,zestimate,rentZestimate,listing_sub_type,isUnmappable,isPreforeclosureAuction,homeStatusForHDP,priceForHDP,isNonOwnerOccupied,isPremierBuilder,isZillowOwned,currency,country,taxAssessedValue,lotAreaValue,lotAreaUnit,datePriceChanged,priceReduction,priceChange,providerListingID,newConstructionType,unit,videoCount,openHouse,open_house_info
2256375,8893 Springwood Dr,55125,Woodbury,MN,44.898663,-92.924385,849000,4,5,4605,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,963800,5250,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,849000,TRUE,FALSE,FALSE,USD,USA,630800,0.44,acres,,,,,,,,,
2065676051,11277 Crestbury Dr,55129,Saint Paul,MN,44.931637,-92.87718,379990,3,3,1883,TOWNHOUSE,FOR_SALE,-1,FALSE,FALSE,395600,2462,{'is_newHome': True},FALSE,FALSE,FOR_SALE,379990,TRUE,TRUE,FALSE,USD,USA,,0.06,sqft,1.67E+12,"$5,000 (Nov 7)",-5000,28977951,BUILDER_SPEC,,,,
240363293,4991 Sunflower Pl,55129,Woodbury,MN,44.87675,-92.91785,985000,3,3,2912,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,999600,5489,{'is_newHome': True},FALSE,FALSE,FOR_SALE,985000,TRUE,FALSE,FALSE,USD,USA,180000,0.3,acres,1.67E+12,"$10,000 (Nov 17)",-10000,,BUILDER_SPEC,,,,
88931757,2428 Cochrane Cir,55125,Woodbury,MN,44.914165,-92.9667,186000,1,2,1009,TOWNHOUSE,FOR_SALE,-1,FALSE,FALSE,200000,1494,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,186000,TRUE,FALSE,FALSE,USD,USA,145500,5662.8,sqft,1.67E+12,"$14,000 (Nov 24)",-14000,,,,,,
2229088,1863 Orchard Dr,55125,Woodbury,MN,44.921795,-92.91456,509000,4,5,2968,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,517502,2579,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,509000,TRUE,FALSE,FALSE,USD,USA,402600,10018.8,sqft,1.67E+12,"$8,500 (Nov 28)",-8500,,,,,,
299623491,9631 Westwind Cir,55129,Woodbury,MN,44.86792,-92.90926,653000,4,5,2975,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,658700,3638,{'is_newHome': True},FALSE,FALSE,FOR_SALE,653000,TRUE,FALSE,FALSE,USD,USA,135000,8276.4,sqft,,,,,BUILDER_SPEC,,,,
299623658,9627 Westwind Cir,55129,Woodbury,MN,44.867916,-92.90976,636300,3,3,2656,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,638300,3521,{'is_newHome': True},FALSE,FALSE,FOR_SALE,636300,TRUE,FALSE,FALSE,USD,USA,135000,8276.4,sqft,,,,,BUILDER_SPEC,,,,
2213024,680 Woodduck Dr APT B,55125,Woodbury,MN,44.939064,-92.94338,235000,2,2,1272,TOWNHOUSE,FOR_SALE,-1,FALSE,FALSE,237000,1798,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,235000,TRUE,FALSE,FALSE,USD,USA,189700,,,,,,,,Apt B,,,
2246299,2646 Mallard Dr,55125,Woodbury,MN,44.90988,-92.97626,226000,2,2,1160,TOWNHOUSE,FOR_SALE,-1,FALSE,FALSE,227900,1610,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,226000,TRUE,FALSE,FALSE,USD,USA,183700,,,,,,,,,,,
299623143,4809 Copper Cir,55129,Woodbury,MN,44.876743,-92.925224,495000,3,3,2409,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,496300,2636,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,495000,TRUE,FALSE,FALSE,USD,USA,415100,7405.2,sqft,1.66E+12,,-10000,,,,,,
2243959,7943 Forest Blvd APT J,55125,Woodbury,MN,44.905823,-92.94529,230000,2,2,1138,TOWNHOUSE,FOR_SALE,-1,FALSE,FALSE,231200,1694,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,230000,TRUE,FALSE,FALSE,USD,USA,185600,1306.8,sqft,,,,,,Apt J,,,
2259858,3398 Williamsburg Pkwy,55129,Woodbury,MN,44.8995,-92.898415,598789,4,5,3651,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,599900,3294,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,598789,TRUE,FALSE,FALSE,USD,USA,444100,0.34,acres,1.67E+12,"$1,111 (Nov 7)",-1111,,,,,,
2061701240,11263 Crestbury Dr,55129,Saint Paul,MN,44.931637,-92.87718,434990,3,3,1983,TOWNHOUSE,FOR_SALE,-1,FALSE,FALSE,436100,2427,{'is_newHome': True},FALSE,FALSE,FOR_SALE,434990,TRUE,TRUE,FALSE,USD,USA,,0.06,sqft,1.66E+12,"$5,000 (Sep 23)",-5000,28977951,BUILDER_SPEC,,,,
299642076,10787 Retreat Ln,55129,Woodbury,MN,44.939358,-92.8877,425000,3,3,1680,TOWNHOUSE,FOR_SALE,-1,FALSE,FALSE,426000,2100,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,425000,TRUE,FALSE,FALSE,USD,USA,317300,2178,sqft,,,,,,,,,
63405641,10776 Falling Water Ln UNIT G,55129,Woodbury,MN,44.92139,-92.88811,429900,3,2,1927,TOWNHOUSE,FOR_SALE,-1,FALSE,FALSE,430700,2395,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,429900,TRUE,FALSE,FALSE,USD,USA,308300,10454.4,sqft,,,,,,Unit G,1,,
2270851,6461 Crackleberry Trl,55129,Woodbury,MN,44.874016,-92.97325,799900,4,4,3700,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,800500,3614,"{'is_openHouse': True, 'is_FSBA': True}",FALSE,FALSE,FOR_SALE,799900,TRUE,FALSE,FALSE,USD,USA,470300,4.61,acres,1.67E+12,"$30,000 (Oct 24)",-30000,,,,1,Sat. 11:30am-1pm,"{'open_house_showing': [{'open_house_start': 1670095800000, 'open_house_end': 1670101200000}]}"
64991034,4743 Radio Dr,55129,Woodbury,MN,44.880253,-92.94253,799900,2,4,3881,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,800100,3358,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,799900,TRUE,FALSE,FALSE,USD,USA,377300,2.59,acres,,,,,,,,,
299623590,8786 Granite Cir,55129,Woodbury,MN,44.882355,-92.927666,378900,4,3,2046,TOWNHOUSE,FOR_SALE,-1,FALSE,FALSE,379035,2327,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,378900,TRUE,FALSE,FALSE,USD,USA,297600,1306.8,sqft,1.66E+12,$100 (Oct 5),-100,,,,,,
2243263,2080 Cameron Dr,55125,Woodbury,MN,44.91796,-92.96128,520000,3,5,3450,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,520074,3314,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,520000,TRUE,FALSE,FALSE,USD,USA,331500,0.27,acres,,,,,,,,,
2268550,4651 Wild Canyon Trl,55129,Woodbury,MN,44.881676,-92.98016,774900,4,4,4811,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,774907,4361,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,774900,TRUE,FALSE,FALSE,USD,USA,545200,2.17,acres,1.67E+12,"$5,000 (Nov 7)",-5000,,,,,,
2268557,4890 Wild Canyon Dr,55129,Woodbury,MN,44.8777,-92.98313,869900,4,4,6638,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,869904,4910,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,869900,TRUE,FALSE,FALSE,USD,USA,672300,1.87,acres,1.67E+12,"$30,100 (Oct 13)",-30100,,,,,,
249236152,5019 Dale Ridge Rd,55129,Woodbury,MN,44.87575,-92.91586,659900,3,3,2842,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,659904,3597,"{'is_newHome': True, 'is_openHouse': True}",FALSE,FALSE,FOR_SALE,659900,TRUE,FALSE,FALSE,USD,USA,119000,0.14,sqft,,,,,BUILDER_SPEC,,,Thu. 12-4pm,"{'open_house_showing': [{'open_house_start': 1669924800000, 'open_house_end': 1669939200000}, {'open_house_start': 1670011200000, 'open_house_end': 1670025600000}, {'open_house_start': 1670097600000, 'open_house_end': 1670112000000}, {'open_house_start': 1670184000000, 'open_house_end': 1670198400000}, {'open_house_start': 1670529600000, 'open_house_end': 1670544000000}, {'open_house_start': 1670616000000, 'open_house_end': 1670630400000}, {'open_house_start': 1670702400000, 'open_house_end': 1670716800000}, {'open_house_start': 1670788800000, 'open_house_end': 1670803200000}, {'open_house_start': 1671134400000, 'open_house_end': 1671148800000}, {'open_house_start': 1671220800000, 'open_house_end': 1671235200000}, {'open_house_start': 1671307200000, 'open_house_end': 1671321600000}, {'open_house_start': 1671393600000, 'open_house_end': 1671408000000}]}"
2256948,3506 N View Ln,55125,Woodbury,MN,44.897957,-92.93185,586000,4,4,3663,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,586004,2898,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,586000,TRUE,FALSE,FALSE,USD,USA,428100,10454.4,sqft,,,,,,,,,
2248604,6844 Buckingham Ct,55125,Woodbury,MN,44.90439,-92.96649,277900,2,3,1770,TOWNHOUSE,FOR_SALE,-1,FALSE,FALSE,277902,1764,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,277900,TRUE,FALSE,FALSE,USD,USA,222800,6534,sqft,,,,,,,,,
59742337,8634 Savanna Oaks Bay UNIT G,55125,Woodbury,MN,44.90626,-92.93125,279000,2,2,1479,TOWNHOUSE,FOR_SALE,-1,FALSE,FALSE,279002,1849,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,279000,TRUE,FALSE,FALSE,USD,USA,199200,0.79,acres,,,,,,Unit G,,,
316356842,4530 Cobalt Dr,55129,Woodbury,MN,44.87944,-92.933525,400000,2,3,1898,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,400002,2425,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,400000,TRUE,FALSE,FALSE,USD,USA,339000,10018.8,sqft,1.67E+12,"$29,900 (Nov 1)",-29900,,,,,,
2238147,2725 Bexley Dr,55125,Woodbury,MN,44.90954,-92.912285,375000,3,5,2217,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,375002,1930,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,375000,TRUE,FALSE,FALSE,USD,USA,301400,0.28,acres,,,,,,,,,
88932278,10917 Ashley Ln,55129,Woodbury,MN,44.935097,-92.88448,524900,4,4,3217,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,524902,3104,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,524900,TRUE,FALSE,FALSE,USD,USA,411500,8276.4,sqft,,,,,,,,,
249236164,4307 Corn Silk Ln,55129,Woodbury,MN,44.886154,-92.9527,375000,3,3,1792,TOWNHOUSE,FOR_SALE,-1,FALSE,FALSE,375002,2248,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,375000,TRUE,FALSE,FALSE,USD,USA,334900,2613.6,sqft,1.67E+12,"$14,900 (Oct 26)",-14900,,,,,,
55378819,2525 Cobble Hill Ct UNIT J,55125,Woodbury,MN,44.91191,-92.97092,240000,2,2,1240,TOWNHOUSE,FOR_SALE,-1,FALSE,FALSE,240002,1656,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,240000,TRUE,FALSE,FALSE,USD,USA,169000,435.6,sqft,1.67E+12,"$4,000 (Oct 13)",-4000,,,Unit J,,,
2263055,4935 Radio Dr,55129,Woodbury,MN,44.877014,-92.94296,499900,3,5,2644,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,499902,2600,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,499900,TRUE,FALSE,FALSE,USD,USA,366800,0.9,acres,1.67E+12,"$50,100 (Nov 12)",-50100,,,,,,
299623747,4246 Corn Silk Way,55129,Woodbury,MN,44.886913,-92.953224,359000,3,3,1719,TOWNHOUSE,FOR_SALE,-1,FALSE,FALSE,359002,2300,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,359000,TRUE,FALSE,FALSE,USD,USA,319700,,,1.67E+12,"$15,500 (Nov 1)",-15500,,,,,,
2249170,3692 York Cir,55125,Woodbury,MN,44.89526,-92.97026,255000,2,2,1553,TOWNHOUSE,FOR_SALE,-1,FALSE,FALSE,255001,1928,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,255000,TRUE,FALSE,FALSE,USD,USA,194200,3920.4,sqft,,,,,,,,,
249236018,5025 Sandpebble Ln,55129,Woodbury,MN,44.871246,-92.92107,589000,3,4,3046,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,589001,3063,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,589000,TRUE,FALSE,FALSE,USD,USA,471900,9147.6,sqft,,,,,,,,,
2215065,284 Cambria Ct,55125,Woodbury,MN,44.943634,-92.94932,229900,3,3,1650,TOWNHOUSE,FOR_SALE,-1,FALSE,FALSE,229901,2149,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,229900,TRUE,FALSE,FALSE,USD,USA,178900,5227.2,sqft,1.67E+12,"$10,000 (Oct 25)",-10000,,,,,,
55376839,789 Woodduck Dr,55125,Woodbury,MN,44.937256,-92.94168,320000,3,4,2600,TOWNHOUSE,FOR_SALE,-1,FALSE,FALSE,320001,2910,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,320000,TRUE,FALSE,FALSE,USD,USA,340200,0.36,acres,1.66E+12,"$5,000 (Oct 2)",-5000,,,,,,
2271057,6667 Orchard Ridge Trl,55129,Woodbury,MN,44.863686,-92.96864,1250000,4,5,3740,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,1250000,4577,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,1250000,TRUE,FALSE,FALSE,USD,USA,616900,7.27,acres,,,,,,,,,
2260054,3652 Williamsburg Pkwy,55129,Woodbury,MN,44.896015,-92.900406,522500,4,5,4036,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,522500,3428,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,522500,TRUE,FALSE,FALSE,USD,USA,462100,0.31,acres,1.67E+12,"$37,400 (Nov 4)",-37400,,,,,,
2256435,8087 Enclave Bay,55125,Woodbury,MN,44.89977,-92.94242,647000,4,4,3649,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,647000,3513,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,647000,TRUE,FALSE,FALSE,USD,USA,502800,0.44,acres,,,,,,,,,
119333718,3280 Arden Plz,55129,Woodbury,MN,44.902927,-92.87966,780000,5,6,4663,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,780000,4312,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,780000,TRUE,FALSE,FALSE,USD,USA,627600,0.29,acres,,,,,,,,,
2218963,1476 Woodhill Dr,55125,Woodbury,MN,44.927696,-92.978,350000,2,4,2000,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,350000,2499,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,350000,TRUE,FALSE,FALSE,USD,USA,266100,7840.8,sqft,,,,,,,,,
2256710,3864 Homestead Dr,55125,Woodbury,MN,44.892193,-92.943375,505000,4,4,3209,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,505000,3065,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,505000,TRUE,FALSE,FALSE,USD,USA,361800,0.3,acres,,,,,,,,,
2251951,7054 Sherwood Rd,55125,Woodbury,MN,44.90165,-92.9621,384900,2,4,1843,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,384900,2524,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,384900,TRUE,FALSE,FALSE,USD,USA,294900,0.25,acres,1.67E+12,"$15,000 (Nov 22)",-15000,,,,,,
299623169,9648 Westwind Trl,55129,Woodbury,MN,44.867634,-92.91064,715900,3,4,3002,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,715900,3919,{'is_newHome': True},FALSE,FALSE,FOR_SALE,715900,TRUE,FALSE,FALSE,USD,USA,135000,9583.2,sqft,,,,,BUILDER_SPEC,,,,
2213449,970 Winterberry Dr,55125,Woodbury,MN,44.934624,-92.929436,325000,3,2,1869,TOWNHOUSE,FOR_SALE,-1,FALSE,FALSE,325000,2284,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,325000,TRUE,FALSE,FALSE,USD,USA,247800,2178,sqft,1.67E+12,"$20,000 (Nov 16)",-20000,,,,,,
240363295,4985 Sunflower Pl,55129,Woodbury,MN,44.876694,-92.91682,1225500,6,5,3509,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,1225500,6665,{'is_newHome': True},FALSE,FALSE,FOR_SALE,1225500,TRUE,FALSE,FALSE,USD,USA,185000,0.4,acres,,,,,BUILDER_SPEC,,,,
2228920,1692 Colby Lake Dr,55125,Woodbury,MN,44.92395,-92.91974,424900,3,3,2235,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,424900,2499,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,424900,TRUE,FALSE,FALSE,USD,USA,364000,0.25,acres,,,,,,,,,
2249191,6596 Falstaff Rd,55125,Woodbury,MN,44.897083,-92.9734,275000,2,2,1531,TOWNHOUSE,FOR_SALE,-1,FALSE,FALSE,275000,1716,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,275000,TRUE,FALSE,FALSE,USD,USA,215800,7840.8,sqft,,,,,,,,,
2228845,9352 Redwell Ln,55125,Woodbury,MN,44.926605,-92.91659,540000,4,5,3091,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,540000,2896,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,540000,TRUE,FALSE,FALSE,USD,USA,388000,0.3,acres,1.67E+12,"$10,000 (Nov 10)",-10000,,,,,,
2240812,8177 Lori Ln,55125,Woodbury,MN,44.907818,-92.94021,525000,4,5,2877,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,525000,2898,{'is_comingSoon': True},FALSE,FALSE,FOR_SALE,525000,TRUE,FALSE,FALSE,USD,USA,386800,0.3,acres,,,,,,,,,
2252416,3587 Commonwealth Cir,55125,Woodbury,MN,44.895374,-92.950645,550000,4,4,3934,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,550000,2883,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,550000,TRUE,FALSE,FALSE,USD,USA,436400,0.25,acres,,,,,,,,,
2252373,3830 Oxford Dr,55125,Woodbury,MN,44.896988,-92.952225,499900,4,5,3196,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,499900,3065,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,499900,TRUE,FALSE,FALSE,USD,USA,386500,0.26,acres,1.67E+12,"$10,000 (Nov 7)",-10000,,,,,,
2247050,6812 Fremont Ln,55125,Woodbury,MN,44.905846,-92.96804,349000,2,2,1317,TOWNHOUSE,FOR_SALE,-1,FALSE,FALSE,349000,1778,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,349000,TRUE,FALSE,FALSE,USD,USA,258500,3049.2,sqft,,,,,,,,,
2237887,2823 Wimbledon Rdg,55125,Woodbury,MN,44.907696,-92.91947,258000,2,2,1446,TOWNHOUSE,FOR_SALE,-1,FALSE,FALSE,258000,1849,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,258000,TRUE,FALSE,FALSE,USD,USA,209600,1742.4,sqft,,,,,,,,,
88926711,10487 Kilbirnie Rd,55129,Woodbury,MN,44.935474,-92.89276,549950,4,5,3644,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,549800,3499,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,549950,TRUE,FALSE,FALSE,USD,USA,399400,9147.6,sqft,1.67E+12,"$25,050 (Oct 16)",-25050,,,,,,
88923941,2413 Fieldstone Curv,55129,Woodbury,MN,44.91432,-92.88094,799000,4,5,4014,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,798800,3893,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,799000,TRUE,FALSE,FALSE,USD,USA,564500,0.31,acres,,,,,,,,,
2258942,9510 Wedgewood Dr,55125,Woodbury,MN,44.899,-92.91316,800000,3,3,3365,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,799700,4137,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,800000,TRUE,FALSE,FALSE,USD,USA,605200,0.35,sqft,,,,,,,,,
2252570,7916 Hill Rd,55125,Woodbury,MN,44.894253,-92.945114,624900,4,5,4198,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,624600,3456,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,624900,TRUE,FALSE,FALSE,USD,USA,460000,0.39,acres,1.67E+12,"$9,100 (Oct 22)",-9100,,,,,,
316356637,4354 Monarch Dr,55129,Woodbury,MN,44.88558,-92.903984,539900,2,3,1821,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,539206,2394,{'is_newHome': True},FALSE,FALSE,FOR_SALE,539900,TRUE,FALSE,FALSE,USD,USA,130500,7405.2,sqft,,,,,BUILDER_SPEC,,,,
2225235,1263 Silverwood Rd,55125,Woodbury,MN,44.930195,-92.92765,399928,2,3,2503,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,398900,2499,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,399928,TRUE,FALSE,FALSE,USD,USA,344300,9147.6,sqft,1.67E+12,"$10,072 (Oct 14)",-10072,,,,,,
247475572,4360 Corn Silk Ln,55129,Woodbury,MN,44.88595,-92.950134,400000,4,4,2450,TOWNHOUSE,FOR_SALE,-1,FALSE,FALSE,398500,2350,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,400000,TRUE,FALSE,FALSE,USD,USA,335900,1742.4,sqft,,,,,,,,,
88927377,10791 Oak Grove Blvd,55129,Woodbury,MN,44.893097,-92.88716,549900,3,3,2858,TOWNHOUSE,FOR_SALE,-1,FALSE,FALSE,547700,3036,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,549900,TRUE,FALSE,FALSE,USD,USA,452100,8712,sqft,,,,,,,,,
299622398,8748 Granite Ln,55129,Woodbury,MN,44.881973,-92.92791,378900,4,3,2046,TOWNHOUSE,FOR_SALE,-1,FALSE,FALSE,376471,2318,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,378900,TRUE,FALSE,FALSE,USD,USA,295600,1306.8,sqft,1.66E+12,$100 (Oct 5),-100,,,,,,
2221167,7826 Pinehurst Rd,55125,Woodbury,MN,44.930843,-92.94643,610000,4,4,4140,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,607458,3300,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,610000,TRUE,FALSE,FALSE,USD,USA,422500,0.45,acres,1.67E+12,"$10,000 (Nov 26)",-10000,,,,,,
2246705,2628 Copper Cliff Trl,55125,Woodbury,MN,44.909096,-92.96812,399900,2,3,1950,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,397300,2320,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,399900,TRUE,FALSE,FALSE,USD,USA,296700,9583.2,sqft,1.66E+12,"$10,099 (Sep 13)",-10099,,,,,,
2229029,1832 Lochaven Dr,55125,Woodbury,MN,44.92247,-92.919716,585000,4,4,3260,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,582300,2849,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,585000,TRUE,FALSE,FALSE,USD,USA,433400,0.31,acres,,,,,,,,,
2237531,9108 Cambridge Rd,55125,Woodbury,MN,44.915985,-92.92282,499000,4,5,3164,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,496300,2995,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,499000,TRUE,FALSE,FALSE,USD,USA,379800,0.3,acres,1.67E+12,"$16,000 (Nov 18)",-16000,,,,,,
333958465,4556 Schilling Way,55129,Woodbury,MN,44.88231,-92.953896,525000,3,3,2506,TOWNHOUSE,FOR_SALE,-1,FALSE,FALSE,521926,2565,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,525000,TRUE,FALSE,FALSE,USD,USA,145000,0.34,acres,1.67E+12,"$5,000 (Oct 13)",-5000,,,,,,
2215152,121 Bordeaux Ct,55125,Woodbury,MN,44.944847,-92.948814,195000,1,2,1000,TOWNHOUSE,FOR_SALE,-1,FALSE,FALSE,191800,1499,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,195000,TRUE,FALSE,FALSE,USD,USA,151000,,,1.67E+12,"$5,000 (Nov 16)",-5000,,,,,,
299623236,4210 Corn Silk Way,55129,Woodbury,MN,44.886486,-92.951675,389000,3,3,1832,TOWNHOUSE,FOR_SALE,-1,FALSE,FALSE,385525,2326,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,389000,TRUE,FALSE,FALSE,USD,USA,344600,2613.6,sqft,1.67E+12,"$10,900 (Oct 20)",-10900,,,,,,
2258935,9662 Wedgewood Ct,55125,Woodbury,MN,44.9004,-92.91074,650000,3,4,3560,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,646500,3979,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,650000,TRUE,FALSE,FALSE,USD,USA,448300,0.38,acres,1.67E+12,"$29,900 (Nov 10)",-29900,,,,,,
